person_id,person_name,n_obs,phase_n,mean_early,mean_late,std_early,std_late,std_ratio,variability_reduction_pct,skewness_early,skewness_late,kurtosis_early,kurtosis_late
2016KOLA02,Tymon Kolasiński,302,75,37.57426666666666,21.584799999999994,12.088659771168311,1.436382806764119,0.11882068268559595,0.881179317314404,2.887628273912113,0.3156344811721832,10.283114636745838,0.24711445777664487
2010BENT01,Jan Bentlage,366,91,61.81131868131868,43.98648351648352,15.067141969552392,1.8593722797560672,0.12340577154668601,0.876594228453314,2.281594894413948,0.12499445195041821,5.1786659341789605,-0.5849904235623651
2010WEYE02,Sebastian Weyer,431,107,34.154112149532715,21.881401869158882,10.237695785975072,1.2781586465133545,0.12484827379461134,0.8751517262053886,2.5696838802918776,0.6736973256716078,6.861915054326211,0.15466391670834145
2016ROLZ01,Alwin Rölz,356,89,44.1338202247191,28.20146067415731,12.735726726027096,1.6278978012383984,0.1278213514044377,0.8721786485955623,2.5628541118932286,0.13250443702690742,6.439895689883317,0.6429528608053823
2012MAHV01,Paul Mahvi,332,83,41.46301204819277,28.507228915662655,9.603031880855708,1.3196085092519954,0.13741582092242388,0.8625841790775761,3.038208729504328,0.015793619909307877,14.229141440865604,0.06458611956893145
2009LIUE01,Evan Liu,324,81,48.763456790123456,34.1658024691358,14.374227732342165,2.0940772814043487,0.14568276782568657,0.8543172321743134,3.665612127370685,0.5718629445109135,17.933792651299207,2.135293714264127
2010RONK01,Niko Ronkainen,463,115,54.099304347826084,40.401391304347825,13.646385404184596,2.350087675466569,0.17221319828369544,0.8277868017163046,2.3241995283418326,0.4907093517862023,6.736992504734571,0.9765933849906263
2014ZAKR01,Karol Zakrzewski,391,97,39.20298969072165,32.569793814432984,6.10746165306362,1.1744351296309816,0.192295129522731,0.807704870477269,0.6906571985177699,-0.24635851191180566,-0.5351370309906627,-0.34310213075696927
2008VIRO01,Philippe Virouleau,306,76,59.577763157894736,40.20263157894737,11.075740528883742,2.190789427532796,0.19780071786799006,0.80219928213201,6.9567374525685555,1.5174691249349104,55.92592957423356,5.783180418316575
2010SCHM01,Leon Schmidtchen,376,94,43.465425531914896,32.82170212765958,7.398550085345276,1.4905203235948137,0.20146113852052866,0.7985388614794713,3.604079106749068,0.2947648323027016,15.15317135018548,0.8176432662333943
2009PROV01,Matteo Provasi,322,80,68.117625,48.269999999999996,12.236855230554307,2.497766597319202,0.2041183417028999,0.7958816582971001,2.3165776330890138,0.23145419475052809,6.10929604663586,0.1216230700616534
2012CANT02,Simone Cantarelli,358,89,48.362808988764044,38.59561797752809,9.296446900534834,1.9041216986604348,0.20482252187670633,0.7951774781232936,2.664699608832269,0.23690656483359632,10.126907532981233,-0.1225268258444343
2011EDUA01,Eduard Esteban García Domínguez,431,107,56.30364485981308,46.749532710280384,13.193184589345162,2.7164979477877464,0.2059016099859313,0.7940983900140687,4.494465473114605,0.2264630149715051,26.474765041873958,-0.09887928443737248
2012ICKL01,Finn Ickler,410,102,46.625294117647044,37.44950980392157,7.186005197932821,1.5798899431847138,0.21985649880119715,0.7801435011988028,2.478319962984598,0.03807738300490727,8.836218394485254,-0.36232474854819685
2010WEYE01,Philipp Weyer,343,85,47.48352941176471,30.876,9.549806992051419,2.1783481072111672,0.22810388828007408,0.7718961117199259,1.2877288094445296,0.3544210137431083,1.3898205974929563,0.29596845480720324
2008BARA01,Bence Barát,422,105,48.71552380952381,36.92114285714286,7.842241263841163,1.81182457669149,0.23103402659204222,0.7689659734079578,3.120809079250384,0.37817874137104096,14.654752626425228,1.9459413816436895
2010ROSE03,Dennis Rosero,352,88,63.46875,52.32988636363636,9.810695174086828,2.4633345749852293,0.2510866489351011,0.7489133510648989,2.311721456174488,0.18126869618536534,5.359678720583341,-0.010428556244222342
2013ROGA02,Przemysław Rogalski,335,83,53.70891566265059,41.04301204819278,7.537128425828672,1.9883077342792121,0.26380175869971423,0.7361982413002858,1.0820701711387348,0.38240553397386284,0.6108792046497653,0.23726839020910573
2013WALL03,Daniel Wallin,395,98,42.41234693877552,32.27377551020408,7.381957776949191,2.014069847633553,0.2728368149060216,0.7271631850939784,1.33631563393209,0.4262784886132653,3.439320617748112,-0.47552467382791797
2013BURL01,Łukasz Burliga,340,85,40.32658823529412,29.65882352941176,7.005215158135023,1.992952112633241,0.28449548909555816,0.7155045109044418,1.4647315093348023,0.8037665828618773,2.788555713086082,-0.009663507773602475
2003BRUC01,Ron van Bruchem,318,79,71.98354430379747,54.1387341772152,12.221396961358982,3.4983627551890417,0.2862490078875594,0.7137509921124405,2.296339549326295,0.02230420893686393,5.952462798388046,-0.22689682801748834
2014SEBA01,Juliette Sébastien,385,96,43.51145833333334,30.853333333333335,5.681460149453181,1.8096348376437812,0.3185158022833183,0.6814841977166817,0.491347609058988,1.4529096680052103,-0.0987013793157856,5.939080291816312
2014PETE03,Tobias Peter,385,96,49.94947916666666,36.72197916666667,7.339301181389162,2.487842700981025,0.3389754200699164,0.6610245799300836,1.9363468083860096,0.8834753495228003,8.107682735151748,2.1805800838394904
2006HALC01,Michał Halczuk,308,77,47.06987012987013,36.59090909090909,6.4351498762872845,2.266675157128295,0.352233467860742,0.6477665321392581,1.4299971239655815,0.5997155273664828,2.6623110757949,1.4125432550372743
2008AURO01,Sébastien Auroux,398,99,65.64676767676768,49.908787878787884,8.372807520300809,3.83493933984095,0.4580231099953881,0.5419768900046119,2.0193501070944477,0.6479745700997556,5.911772565411713,-0.18606498262688032
