person_id,person_name,model,a,b,c
2014GOSL01,Raymond Goslow,exponential,4.2489381261993495,0.02122353589723267,10.966786064291153
2014GOSL01,Raymond Goslow,power_law,9.734399865194554,0.31737587930314654,9.388940859086508
2014JIME05,Diego Alejandro Casas Jimenez,exponential,4.085855931943302,0.022544366504246415,13.894343679944297
2014JIME05,Diego Alejandro Casas Jimenez,power_law,9.396254742035568,0.39104502863794655,12.927195920820123
2014PETE03,Tobias Peter,exponential,8.294446840285115,0.02475443059063831,10.409156978685393
2014PETE03,Tobias Peter,power_law,23.5322368448707,0.5639927267715127,9.550344144572419
2014SEBA01,Juliette Sébastien,exponential,6.328821067548496,0.01125653187159075,6.986377604928596
2014SEBA01,Juliette Sébastien,power_law,19.964547808962667,0.39574498290143323,5.324005772194391
2014ZAKR01,Karol Zakrzewski,exponential,5.103494757399128,0.02116423096674283,8.943079127349842
2014ZAKR01,Karol Zakrzewski,power_law,11.843872589167376,0.3806607093129404,7.703615776167139
2015KUCA01,Carter Kucala,exponential,8.243104872693726,0.01772968188436038,7.856194891325528
2015KUCA01,Carter Kucala,power_law,18.797044092534765,0.22034094168930513,2.7621193150303585
2015SANC11,Nicolás Sánchez,exponential,5.6052029003783845,0.016430401916420142,7.334945679127286
2015SANC11,Nicolás Sánchez,power_law,15.71534261970419,0.13114115159319892,4.2488925051144984e-14
2016KELL12,Simon Kellum,exponential,10.798718078369557,0.027387288160013266,8.878879434362782
2016KELL12,Simon Kellum,power_law,24.86214554983603,0.45641324900567964,7.079730859762879
2016KOLA02,Tymon Kolasiński,exponential,14.158491159127054,0.016153610887259973,5.528343219820933
2016KOLA02,Tymon Kolasiński,power_law,32.575231345412824,0.2946640667181094,1.3921930427017197e-17
2016MULL04,Daniel Mullen,exponential,14.653193985492472,0.03215988923591198,9.171486786457109
2016MULL04,Daniel Mullen,power_law,27.456729953937643,0.35585391030298474,5.479212758388722
2016PYWI01,Wilfrid Py,exponential,2.9433631345964204,0.010560750561970948,11.705693929250398
2016PYWI01,Wilfrid Py,power_law,9.407783861941144,0.1584162258354871,8.086076946963098
2016ROLZ01,Alwin Rölz,exponential,8.863858340388592,0.017088685898851763,7.863747110567793
2016ROLZ01,Alwin Rölz,power_law,22.43002867832004,0.209162228895935,1.2012536694779163
2017GARR05,Luke Garrett,exponential,5.4751693967626975,0.010581531353338041,6.115935625941785
2017GARR05,Luke Garrett,power_law,15.687347346216475,0.1501777067036874,1.2779418198616301e-09
2017POPA01,Manuel Popayán,exponential,7.056891315644332,0.03295055699400413,8.993116421521293
2017POPA01,Manuel Popayán,power_law,12.63642688902058,0.3618974714497817,7.364853608009232
2018KHAN28,Zayn Khanani,exponential,6.289882474486564,0.01679710600915001,7.797291393849281
2018KHAN28,Zayn Khanani,power_law,16.792184453444126,0.1313207181794096,1.5035580420540173e-10
