person_id,person_name,phase,n_phase,mean,std,skewness,kurtosis
2003BRUC01,Ron van Bruchem,early,137,16.248686131386858,1.638870583807035,1.053847249352118,1.5431135039671675
2003BRUC01,Ron van Bruchem,late,137,15.411678832116788,1.5206280481428145,1.7835171566155057,5.415296325557362
2003DENN01,Ton Dennenbroek,early,117,21.145811965811966,2.7860422550810253,1.741842814251184,3.568854129558524
2003DENN01,Ton Dennenbroek,late,117,22.44623931623932,2.171279110735598,1.6712556002012675,6.468253961069764
2005REYN01,Tim Reynolds,early,120,16.577083333333334,3.0399315549109684,2.663055305605056,10.88746691898118
2005REYN01,Tim Reynolds,late,120,12.68533333333333,0.7445272972554757,0.29935991961373587,0.18365818158412806
2007GOUL01,Joey Gouly,early,122,14.71483606557377,2.320039624058374,1.1127380491776613,1.6478302045176658
2007GOUL01,Joey Gouly,late,122,11.345737704918031,0.727474878760598,0.7709849232901497,0.9157234256319371
2007VALK01,Mats Valk,early,119,13.15016806722689,6.503385296174377,7.1013460475310195,63.574751244774646
2007VALK01,Mats Valk,late,119,7.4652941176470575,0.5035346646700967,0.47079902702675924,0.7836805744981525
2008AURO01,Sébastien Auroux,early,140,17.227500000000003,3.2001194053711646,1.8682184611924215,3.888040822979857
2008AURO01,Sébastien Auroux,late,140,14.35242857142857,1.4460453993632176,0.23176653081460988,-0.5531095946966791
2008BARA01,Bence Barát,early,149,12.854026845637584,1.972204117315326,1.089481188714281,0.658746342766666
2008BARA01,Bence Barát,late,149,9.968657718120806,0.5536911248893596,0.575912488432218,0.3270553612143261
2009HILD01,James Hildreth,early,132,14.67992424242424,2.8766478838488547,2.1519466950900568,6.083265041949598
2009HILD01,James Hildreth,late,132,11.79840909090909,0.8569008863789498,0.15614444474035896,-0.23239883973673292
2009LIUE01,Evan Liu,early,175,12.830057142857145,3.7948211075220972,4.761485011935366,32.823985046972545
2009LIUE01,Evan Liu,late,175,9.010342857142856,0.7658185442341674,-0.00474079070027219,0.6117094186113619
2009PROV01,Matteo Provasi,early,187,15.043422459893048,3.4713257125035883,4.051346778751369,21.906316315525903
2009PROV01,Matteo Provasi,late,187,11.298021390374332,0.7514028740362153,0.6515165347255008,1.1418534386577979
2009ZEMD01,Feliks Zemdegs,early,129,8.092558139534884,1.0110323306138689,2.1679961931487934,9.030977497136721
2009ZEMD01,Feliks Zemdegs,late,129,6.626589147286821,0.5067983081994241,0.6899840919219683,1.1870520630336556
2010AMBR01,Jacob Ambrose,early,121,13.980743801652894,2.030195871210976,3.262958561506955,16.492910975222507
2010AMBR01,Jacob Ambrose,late,121,11.555619834710743,0.8391929581071562,0.686959778264315,0.3991682950896287
2010BENT01,Jan Bentlage,early,123,16.733658536585363,3.4577106204692774,1.588565693132176,2.6507874430088765
2010BENT01,Jan Bentlage,late,123,11.521544715447154,0.7174671209926285,0.7336804807611537,0.4812251506815124
2010GRAC02,Fabio Bini Graciose,early,134,27.878955223880595,6.623984248266921,4.407770382155489,24.147843342729395
2010GRAC02,Fabio Bini Graciose,late,134,18.048880597014925,1.4166293047722438,0.5054128861413278,0.0625091370012103
2010HULL01,Katie Hull,early,171,10.562573099415205,1.808479484565869,4.5733250481716965,26.37018708162712
2010HULL01,Katie Hull,late,171,8.913508771929825,0.587151121627544,1.341000837844945,4.673672842572702
2010RONK01,Niko Ronkainen,early,146,14.231917808219176,3.9843966903787793,3.2798952985130896,17.38796138786163
2010RONK01,Niko Ronkainen,late,146,10.969794520547945,0.8333467789814359,0.6950505456787227,0.7870037080910444
2010ROSE03,Dennis Rosero,early,189,16.40661375661376,2.0745558776239834,1.7087988532000322,3.650289105037189
