person_id,person_name,n_competitions,n_results,first_year,last_year,best_sec_mean,average_sec_mean,span
2008BERE01,Brúnó Bereczki,67,129,2008,2025,3.6073643410852716,4.777984496124031,17
2011HETC01,Patrick Hetco,78,129,2011,2026,6.508682170542635,8.526821705426357,15
2013DICK01,Matthew Dickman,108,129,2013,2026,8.630077519379844,11.655193798449613,13
2012RUPE01,Akash Rupela,60,129,2013,2026,5.819999999999999,7.661627906976745,13
2016HOLZ01,Laura Holzhauer,72,129,2016,2026,4.676201550387597,6.463333333333333,10
2017ECHE04,Ale Restrepo,62,129,2017,2025,4.3352713178294575,5.9802325581395355,8
2021ZAJD03,Teodor Zajder,66,129,2022,2026,2.6506976744186046,3.820542635658915,4
2010WANG07,Yinghao Wang (王鹰豪),64,128,2010,2024,4.6865625,6.292578125,14
2013GHOD01,Abhijeet Ghodgaonkar (अभिजीत घोडगावकर),75,128,2014,2026,5.990703125,7.941953125,12
2015VUJA01,David Vujasić,61,128,2015,2026,3.38265625,4.3575,11
2015CLEM03,Nox Clémenceau,101,128,2016,2026,7.9734375,10.467890625,10
2021GORE01,Kacper Górecki,81,128,2021,2026,4.348359375,5.77203125,5
2022PART02,Daniel Partridge,51,128,2022,2026,1.731328125,2.50203125,4
2010HUNT02,Aneurin Hunt,65,127,2012,2026,5.247165354330709,7.243937007874016,14
2011GRIT01,Oleg Gritsenko,100,127,2012,2025,9.63700787401575,13.138976377952757,13
2013ZIRN01,Jānis Zirnis,80,127,2013,2026,6.882440944881889,8.982913385826771,13
2015FUSH01,Firstian Fushada (符逢城),67,127,2016,2026,3.043700787401575,4.185433070866141,10
2016NOVO01,Gergely Novotni,62,127,2017,2026,3.6271653543307085,4.918582677165354,9
2018AMSB02,Stone Amsbaugh,66,127,2018,2026,4.5385039370078735,6.209370078740157,8
2021RAME01,Saisabari Ramesh,71,127,2022,2026,3.4711811023622046,4.729763779527558,4
2022PINE05,Cristhian Damián Fernández Pineda,63,127,2022,2026,3.87251968503937,5.4216535433070865,4
2009PLES01,Michał Pleskowicz,69,126,2009,2026,5.282301587301587,7.155396825396826,17
2016HART02,Sean Hartman,61,126,2016,2026,3.512777777777778,4.990396825396825,10
2015RAME02,Naren Ramesh,59,126,2015,2025,3.896984126984127,5.326349206349207,10
2021RAHN01,Nathan Rahn,57,126,2021,2026,2.6795238095238094,3.7496825396825395,5
2014BEGU01,Elian Beguec,61,125,2015,2026,3.28432,4.389279999999999,11
2015CHER07,Tommy Cherry,58,125,2015,2025,2.86576,4.14744,10
2016DROB01,Jakub Drobný,52,125,2016,2026,2.59448,3.48608,10
2016HARA02,Knut Skaug Haraldsen,59,125,2017,2026,4.68792,6.4956000000000005,9
2015GUNN01,Jakob Gunnarsson,52,125,2015,2024,3.2832,4.518560000000001,9
2018ABLA01,Ahmet Çınar Ablak,69,125,2018,2026,3.4867199999999996,4.618,8
2015MLOS01,Michał Mlostek,56,125,2015,2023,3.36568,4.462560000000001,8
2019SCHW06,Adam Schwenn,60,125,2019,2026,3.628,5.25752,7
2020SPIR01,Maciej Spirydowicz,75,125,2020,2026,4.348319999999999,6.15808,6
2021LOPE03,Diego Alejandro Camelo López,66,125,2021,2026,5.2614399999999995,7.06088,5
2022NAGA02,Yuki Nagai,59,125,2022,2026,2.55784,3.56096,4
2011STAC01,Marcin Stachura,71,124,2011,2025,6.378790322580645,7.95483870967742,14
2012NICO02,Alessandro Nicolì,64,124,2013,2026,3.8762903225806453,5.091935483870968,13
2015MOHA10,Varun Mohanraj,64,124,2016,2025,3.2920967741935487,4.526129032258065,9
2018BRUU01,Jacob Oliver Bruun,60,124,2018,2026,5.176290322580646,7.286693548387096,8
2020TOMA01,Fabian Tomasović,70,124,2020,2026,5.028306451612903,7.056209677419355,6
2022SZUB01,Oliwier Szubert,83,124,2022,2026,4.54741935483871,6.550080645161291,4
2011BILC01,Ihor Bilchenko (Ігор Більченко),61,123,2011,2023,5.719430894308943,7.468536585365854,12
2015RISC01,Àlex Domingo Risco,61,123,2016,2026,4.637317073170731,6.473089430894309,10
2016KOTW01,Mateusz Kotwica,54,123,2016,2025,3.2704065040650407,4.520406504065041,9
2018MURR03,Jasper Murray,47,123,2018,2026,1.7548780487804878,2.363089430894309,8
2023HULT01,Dante Tellechea Hultmark,83,123,2023,2026,4.633252032520325,6.448943089430895,3
2010KRYU01,Dmitry Kryuzban,59,122,2010,2025,3.25344262295082,4.228524590163935,15
2017BRZA01,Szymon Brzana,69,122,2017,2026,3.8881967213114756,5.185901639344262,9
