person_id,person_name,n_obs,phase_n,mean_early,mean_late,std_early,std_late,std_ratio,variability_reduction_pct,skewness_early,skewness_late,kurtosis_early,kurtosis_late
2012BEAH01,Ciarán Beahan,248,62,81.11403225806453,43.06596774193549,27.024173480919103,1.4811520324411844,0.05480841193855487,0.9451915880614451,1.165261109496437,0.3842130928505775,0.3963755200291028,-0.13336610809381044
2010WUIF01,Yi-Fan Wu (吳亦凡),250,62,81.7716129032258,47.978870967741926,23.366757120736782,2.1200758607202914,0.09073042740872392,0.909269572591276,2.5331331927273704,0.153897287303077,6.978083075914983,-0.4812890297419461
2016ROLZ01,Alwin Rölz,303,75,81.5196,49.89973333333333,21.072944575475947,2.301571715232954,0.10921927436336795,0.890780725636632,1.9149057938624452,0.7083111285189027,4.182734712791207,0.35421010994077307
2009LIUE01,Evan Liu,295,73,86.15068493150685,58.62643835616439,18.31000677595353,2.052954760733778,0.1121220098853222,0.8878779901146778,2.8567542492025706,1.033154246352199,12.358160871615047,2.672783637271399
2012MAHV01,Paul Mahvi,273,68,73.26132352941177,52.10588235294118,15.45225838726821,1.8607575373536074,0.12041977882577777,0.8795802211742222,1.4890766194005587,-0.22396214734691902,2.3185340011040356,-0.8611275994458842
2010WEYE02,Sebastian Weyer,335,83,80.05253012048193,46.21662650602409,22.017501511041527,2.8060562887059883,0.12744662637124304,0.872553373628757,0.9817163519566829,0.7649573528988804,0.32190834301546234,1.1016301536454813
2012ZHAN08,Anyu Zhang (张安宇),303,75,68.1656,50.181599999999996,13.200326597106235,1.8314143404719987,0.13874007790636633,0.8612599220936337,2.9381394094714604,0.544772942769186,12.278708747728128,1.1023329982475283
2010RONK01,Niko Ronkainen,391,97,98.61597938144328,73.17999999999999,21.722593828191204,3.053240423440861,0.14055597814835624,0.8594440218516437,2.0158288636531267,0.27496242998487724,4.393102001688881,-0.39127988087299004
2011HOFF02,Valentin Hoffmann,234,58,93.05362068965518,60.45051724137931,15.325963373546335,2.3752196001254973,0.15498011721894686,0.8450198827810531,1.2349620556001961,1.2247205833079895,0.9572553146301082,1.4687619820105957
2014ZAKR01,Karol Zakrzewski,266,66,72.79409090909093,58.34181818181818,12.193832359942364,2.000199150923888,0.16403367636041064,0.8359663236395893,0.8482323551250832,0.36610717793382314,0.23082884247351698,-0.16908269145517574
2012ICKL01,Finn Ickler,319,79,94.94227848101265,69.8846835443038,14.39950247977491,2.668423540865222,0.1853135929253949,0.8146864070746052,1.6339950449318352,0.30612292258498236,2.484002593105195,-0.3860564328812188
2005AKKE01,Erik Akkersdijk,245,61,88.86295081967215,66.32245901639342,15.76073595407929,3.037335266170938,0.19271531957775082,0.8072846804222492,2.85869233085942,0.42016795430918796,10.188045634332966,-0.07571893090924053
2008BARA01,Bence Barát,349,87,83.61344827586208,61.06034482758622,11.169766900982916,2.155004153816675,0.19293188236784414,0.8070681176321559,2.023953311254758,-0.21152778228510064,4.208872155780803,0.29513420832581927
2013WALL03,Daniel Wallin,275,68,81.65955882352944,63.37926470588235,14.51333194962722,2.8021219657564047,0.19307227144545386,0.8069277285545462,1.8073166404575762,0.9121544810283898,3.976265943986678,0.4585099442932332
2006HALC01,Michał Halczuk,253,63,78.2804761904762,55.62095238095239,10.826527520709583,2.102347163165505,0.19418480756124423,0.8058151924387558,2.211641006985801,0.03610299328954856,5.510781450526384,-0.36707027366493383
2012CANT02,Simone Cantarelli,221,55,98.16454545454548,72.88636363636363,14.13747866595395,3.126489786300026,0.22114903655552648,0.7788509634444736,1.745715998646613,0.013282354480000522,4.219735900079611,0.1055022417583027
2010BENT01,Jan Bentlage,306,76,115.2069736842105,81.93407894736842,14.226586662043415,3.3596933104601794,0.23615596560655364,0.7638440343934464,1.432266128041563,0.1244155353894955,2.2993113221773394,-0.5274883762233262
2012HALE01,Callum Hales-Jepp,238,59,98.39305084745762,71.6037288135593,14.214087506248894,3.3995191842098245,0.23916548865449888,0.7608345113455011,1.323115163736384,-0.21332661541489076,2.0657740728343943,-0.2662666134913656
2003BRUC01,Ron van Bruchem,241,60,133.16483333333335,101.91883333333332,32.51248331269379,8.101372784207658,0.24917729926353102,0.750822700736469,2.741931504855421,1.2433077961879164,7.79297198418597,2.474590463960143
2010WEYE01,Philipp Weyer,244,61,92.96590163934427,60.990327868852454,13.442859241625792,3.4080311849185074,0.2535198147701751,0.7464801852298248,0.12765156740914838,-0.1060815047883621,-0.9298135420016713,-0.2703264656701174
2009PROV01,Matteo Provasi,238,59,115.61254237288135,82.32525423728815,11.807102274248026,3.530326914593626,0.2990002824226799,0.7009997175773202,0.3059082300823204,0.21861905855082298,-0.667753924025762,-0.6848892291555972
2014PETE03,Tobias Peter,285,71,92.97507042253523,68.15056338028168,11.12740155436626,3.4140474041917477,0.306814433496571,0.693185566503429,1.355164290276346,0.2323605629965975,2.617139955198434,0.9225427475055232
2008VARG01,Dániel Varga,252,63,100.69746031746033,82.36428571428574,11.78716483028481,4.19878197172501,0.35621644663329577,0.6437835533667042,2.002149621369583,0.7609678540387309,6.672291163520576,1.1667916367340077
2010SCHM01,Leon Schmidtchen,271,67,102.45268656716418,69.1313432835821,8.252215603701126,3.615201027782544,0.4380885329948388,0.5619114670051613,2.0170610628177204,0.18190983756768106,5.936061854331417,0.10669861797667446
2008AURO01,Sébastien Auroux,306,76,120.37605263157894,96.74513157894735,11.380196141127193,6.9104399268394,0.607233815756969,0.392766184243031,2.1221039475650434,0.4564892831162994,5.0541915009961125,-0.3166391374540982
