person_id,person_name,n_obs,phase_n,mean_early,mean_late,std_early,std_late,std_ratio,variability_reduction_pct,skewness_early,skewness_late,kurtosis_early,kurtosis_late
2017TSVE02,Alexey Tsvetkov,364,91,3.312967032967033,1.493736263736264,1.7685314023571426,0.2599429354114662,0.1469823691369052,0.8530176308630948,1.8732145615844258,1.2933691169871555,3.737861445846965,1.62644290602972
2009LIUE01,Evan Liu,376,94,5.012978723404255,2.8811702127659573,1.8660589428088976,0.5851952277548502,0.3135995408987356,0.6864004591012645,3.8795698747372027,0.6419603608324798,24.504791535833004,0.015037191581282361
2010BENT01,Jan Bentlage,401,100,5.338399999999999,3.757299999999999,1.7046020418889922,0.5900006077723287,0.3461221993600961,0.653877800639904,2.2531791877413108,0.696459609674893,6.127559072276437,0.7156923283014707
2008VIRO01,Philippe Virouleau,369,92,4.522499999999999,3.4417391304347817,1.4743757293203084,0.5209281840690493,0.35332118788281924,0.6466788121171807,3.650130692484094,0.7103524006065702,17.76012748522385,0.6684250067357724
2010GRAC02,Fabio Bini Graciose,388,97,9.650515463917525,7.245051546391752,3.005204988548348,1.1750967368967087,0.39102049323574906,0.6089795067642509,3.739613684609898,3.9717802748930784,16.089038254885306,27.554817068088507
2008BARA01,Bence Barát,498,124,3.702258064516129,2.945887096774194,0.9908137730478236,0.3930700760808459,0.39671438445161133,0.6032856155483887,2.9078815584958284,0.8579847777341951,12.368850764840058,1.450979961701015
2009PROV01,Matteo Provasi,601,150,4.3309999999999995,3.651666666666667,0.9706779959451437,0.38794488065323907,0.3996638249489722,0.6003361750510279,4.602140056764763,0.6596907717757197,29.926080876316227,2.18195734090495
2012CANT02,Simone Cantarelli,384,96,5.555624999999999,4.622604166666666,1.17800349610776,0.4837447016800378,0.4106479337950848,0.5893520662049152,2.686266045878618,0.025768326022079575,12.983751692522876,-0.47978018083674856
2015KUCA01,Carter Kucala,346,86,3.2443023255813954,2.1740697674418605,1.2309523244914886,0.5161700082610192,0.4193257512830573,0.5806742487169427,1.4217160833124625,1.5117103841404314,2.4111856608303706,3.50661334719579
2013ROGA02,Przemysław Rogalski,525,131,4.484045801526718,3.5752671755725194,1.401946876325893,0.6469708449551349,0.461480285651524,0.538519714348476,5.785432831319611,1.5706706356238145,47.318501262345535,4.426642635890146
2013BURL01,Łukasz Burliga,449,112,3.3138392857142853,2.3493749999999998,1.401624055143262,0.6732338003992372,0.4803240911347123,0.5196759088652877,4.583596957167758,2.05850367352154,27.06352565132657,7.030367547637688
2010ROSE03,Dennis Rosero,498,124,5.8419354838709685,4.843467741935484,1.2339187870518875,0.5993533701962402,0.4857316190380987,0.5142683809619013,2.0966072491627714,0.6831863733952243,6.016143614297489,0.0020753303157152736
2015SANC18,Josete Sánchez,347,86,4.1703488372093025,3.0897674418604653,0.9342470358207237,0.5154711762220385,0.5517504005449736,0.4482495994550264,0.8033977106615809,1.382507354953424,0.4519928743438557,4.6531948733383635
2011WELC01,Walker Welch,363,90,4.335222222222223,3.038333333333334,1.2273752278999368,0.7068497130606567,0.5759035191463743,0.4240964808536257,1.9635323461067302,1.3740851328492,7.146431109076325,3.215516038172942
2011EDUA01,Eduard Esteban García Domínguez,472,118,6.302033898305085,5.338135593220339,1.5217323457738607,0.8929495436138838,0.5867980306088478,0.41320196939115217,3.608108615787401,1.0561272141454998,18.702075069126654,1.5226782570274637
2014PETE03,Tobias Peter,395,98,4.452346938775511,3.5896938775510208,0.9977271087563138,0.6115359302467418,0.612929051320489,0.387070948679511,1.3686668301069183,1.5372744802534022,3.633576230885454,3.5753351008348564
2017GARR05,Luke Garrett,441,110,3.0512727272727265,1.6593636363636368,0.6228686360553761,0.38992419228585296,0.6260135279169632,0.3739864720830368,0.45832917586325844,1.0723483690402038,0.6151141304600825,1.013280163659076
2011SZAT01,Wojciech Szatanowski,402,100,4.311,3.9470000000000005,0.9133449457346277,0.5870479133130894,0.6427450177007451,0.3572549822992549,1.8739596354445625,0.023594739330614733,5.247403493189413,-0.7354167902800941
2008VARG01,Dániel Varga,349,87,5.165057471264367,4.598045977011495,0.9533732932034185,0.6180799961028222,0.6483084857831698,0.3516915142168302,0.9309231454925356,0.45808942769630123,0.8393896605144682,-0.14005751727358362
2010RONK01,Niko Ronkainen,533,133,4.466541353383458,3.1486466165413534,1.2006046741139296,0.8313495617795448,0.6924423831625489,0.3075576168374511,0.7462238791474384,1.7632673844226585,-0.18480109677745116,3.9415115519849144
2014ZAKR01,Karol Zakrzewski,409,102,3.872058823529411,3.3356862745098033,1.0256080912812517,0.7722302916708862,0.7529487123158022,0.24705128768419782,1.518614424247739,1.423944050567148,3.2070506759238433,2.850792936338562
2013WALL03,Daniel Wallin,518,129,3.5198449612403095,3.123333333333333,1.0193173148118273,0.7698146421920886,0.7552257094094409,0.2447742905905591,4.923468851845605,0.91714469555821,39.74819678771817,1.2301295065724562
2008AURO01,Sébastien Auroux,435,108,6.103148148148147,5.002129629629629,2.0508638016667984,1.5603229062678534,0.7608125439630522,0.2391874560369478,3.9296202575465053,1.8001127246048498,26.942657099204737,5.842327186257904
2013TOKA01,Piotr Tokarski,443,110,2.942818181818182,2.772,0.7936839338315673,0.6153283601669016,0.7752813606750976,0.22471863932490244,1.7445956629285866,1.3963804175831824,3.4624963182844772,1.6571726067198003
2014SEBA01,Juliette Sébastien,400,100,3.4379999999999997,2.3575000000000004,0.5893567800080135,0.46596565313227745,0.7906342455684343,0.2093657544315657,0.51558527927323,1.0309267063896943,0.49332964366906307,1.1835857427910272
