person_id,person_name,phase,n_phase,mean,std,skewness,kurtosis
2008AURO01,Sébastien Auroux,early,108,6.103148148148147,2.0508638016667984,3.9296202575465053,26.942657099204737
2008AURO01,Sébastien Auroux,late,108,5.002129629629629,1.5603229062678534,1.8001127246048498,5.842327186257904
2008BARA01,Bence Barát,early,124,3.702258064516129,0.9908137730478236,2.9078815584958284,12.368850764840058
2008BARA01,Bence Barát,late,124,2.945887096774194,0.3930700760808459,0.8579847777341951,1.450979961701015
2008VARG01,Dániel Varga,early,87,5.165057471264367,0.9533732932034185,0.9309231454925356,0.8393896605144682
2008VARG01,Dániel Varga,late,87,4.598045977011495,0.6180799961028222,0.45808942769630123,-0.14005751727358362
2008VIRO01,Philippe Virouleau,early,92,4.522499999999999,1.4743757293203084,3.650130692484094,17.76012748522385
2008VIRO01,Philippe Virouleau,late,92,3.4417391304347817,0.5209281840690493,0.7103524006065702,0.6684250067357724
2009LIUE01,Evan Liu,early,94,5.012978723404255,1.8660589428088976,3.8795698747372027,24.504791535833004
2009LIUE01,Evan Liu,late,94,2.8811702127659573,0.5851952277548502,0.6419603608324798,0.015037191581282361
2009PROV01,Matteo Provasi,early,150,4.3309999999999995,0.9706779959451437,4.602140056764763,29.926080876316227
2009PROV01,Matteo Provasi,late,150,3.651666666666667,0.38794488065323907,0.6596907717757197,2.18195734090495
2010BENT01,Jan Bentlage,early,100,5.338399999999999,1.7046020418889922,2.2531791877413108,6.127559072276437
2010BENT01,Jan Bentlage,late,100,3.757299999999999,0.5900006077723287,0.696459609674893,0.7156923283014707
2010GRAC02,Fabio Bini Graciose,early,97,9.650515463917525,3.005204988548348,3.739613684609898,16.089038254885306
2010GRAC02,Fabio Bini Graciose,late,97,7.245051546391752,1.1750967368967087,3.9717802748930784,27.554817068088507
2010RONK01,Niko Ronkainen,early,133,4.466541353383458,1.2006046741139296,0.7462238791474384,-0.18480109677745116
2010RONK01,Niko Ronkainen,late,133,3.1486466165413534,0.8313495617795448,1.7632673844226585,3.9415115519849144
2010ROSE03,Dennis Rosero,early,124,5.8419354838709685,1.2339187870518875,2.0966072491627714,6.016143614297489
2010ROSE03,Dennis Rosero,late,124,4.843467741935484,0.5993533701962402,0.6831863733952243,0.0020753303157152736
2011EDUA01,Eduard Esteban García Domínguez,early,118,6.302033898305085,1.5217323457738607,3.608108615787401,18.702075069126654
2011EDUA01,Eduard Esteban García Domínguez,late,118,5.338135593220339,0.8929495436138838,1.0561272141454998,1.5226782570274637
2011SZAT01,Wojciech Szatanowski,early,100,4.311,0.9133449457346277,1.8739596354445625,5.247403493189413
2011SZAT01,Wojciech Szatanowski,late,100,3.9470000000000005,0.5870479133130894,0.023594739330614733,-0.7354167902800941
2011WELC01,Walker Welch,early,90,4.335222222222223,1.2273752278999368,1.9635323461067302,7.146431109076325
2011WELC01,Walker Welch,late,90,3.038333333333334,0.7068497130606567,1.3740851328492,3.215516038172942
2012CANT02,Simone Cantarelli,early,96,5.555624999999999,1.17800349610776,2.686266045878618,12.983751692522876
2012CANT02,Simone Cantarelli,late,96,4.622604166666666,0.4837447016800378,0.025768326022079575,-0.47978018083674856
2013BURL01,Łukasz Burliga,early,112,3.3138392857142853,1.401624055143262,4.583596957167758,27.06352565132657
2013BURL01,Łukasz Burliga,late,112,2.3493749999999998,0.6732338003992372,2.05850367352154,7.030367547637688
2013ROGA02,Przemysław Rogalski,early,131,4.484045801526718,1.401946876325893,5.785432831319611,47.318501262345535
2013ROGA02,Przemysław Rogalski,late,131,3.5752671755725194,0.6469708449551349,1.5706706356238145,4.426642635890146
2013TOKA01,Piotr Tokarski,early,110,2.942818181818182,0.7936839338315673,1.7445956629285866,3.4624963182844772
