person_id,person_name,model,a,b,c
2008AURO01,Sébastien Auroux,exponential,5.381052147215735,0.02942583178538973,4.374389696382395
2008AURO01,Sébastien Auroux,power_law,13.676352805806236,0.619528883956096,4.019899615420926
2008BARA01,Bence Barát,exponential,3.399061145147938,0.048181051116343285,3.047205238163335
2008BARA01,Bence Barát,power_law,5.301560409104774,0.3744102518871044,2.367930953561296
2008VARG01,Dániel Varga,exponential,2.984998271425162,0.06857311896968125,4.612536656021934
2008VARG01,Dániel Varga,power_law,4.244379781018052,0.4564735965454042,4.20913301127884
2008VIRO01,Philippe Virouleau,exponential,12.127470938462697,0.27931623100808395,3.632095917208316
2008VIRO01,Philippe Virouleau,power_law,10.262720669564178,0.7157822431054065,3.2912537206877404
2009LIUE01,Evan Liu,exponential,3.4387064731427004,0.01008293328224853,3.035112802439319
2009LIUE01,Evan Liu,power_law,12.245057474446808,0.489439426659388,2.645766199075029
2009PROV01,Matteo Provasi,exponential,7.991123485160664,0.19852753934741615,3.8767245912229336
2009PROV01,Matteo Provasi,power_law,8.127682349237638,0.6810628503215694,3.645758900238587
2010BENT01,Jan Bentlage,exponential,4.864057686038565,0.03206769489406793,3.861068561043623
2010BENT01,Jan Bentlage,power_law,9.81561929281592,0.36728851842791377,2.541314502462459
2010GRAC02,Fabio Bini Graciose,exponential,24.3497148850167,0.2878012288410188,7.922617676096543
2010GRAC02,Fabio Bini Graciose,power_law,18.684090314193515,0.5952586092446435,6.874523907263172
2010RONK01,Niko Ronkainen,exponential,3.3270733494271276,0.016595691353520663,3.1751771778470292
2010RONK01,Niko Ronkainen,power_law,8.514203585952831,0.16839262316848666,2.504967592606585e-16
2010ROSE03,Dennis Rosero,exponential,2.413490586575541,0.022667404292738433,5.052910534240072
2010ROSE03,Dennis Rosero,power_law,5.490168727277618,0.2788853481789198,3.9258638660734935
2011EDUA01,Eduard Esteban García Domínguez,exponential,8.863456812348375,0.13937486052830406,5.458166196761009
2011EDUA01,Eduard Esteban García Domínguez,power_law,10.7743494055513,0.6345017129934456,5.040631385383468
2011SZAT01,Wojciech Szatanowski,exponential,3.946859140690051,0.1044770099316053,3.962939739474328
2011SZAT01,Wojciech Szatanowski,power_law,5.088354057765417,0.6323843942169862,3.767306485834928
2011WELC01,Walker Welch,exponential,3.138388401431687,0.021809664175866234,3.0299900790708403
2011WELC01,Walker Welch,power_law,7.574316707826731,0.32392847673459735,1.7802389130452438
2012CANT02,Simone Cantarelli,exponential,4.84328664773052,0.09146625050947786,4.841778925218524
2012CANT02,Simone Cantarelli,power_law,7.233484511416898,0.5829292692575361,4.467724408232961
2013BURL01,Łukasz Burliga,exponential,12.322669395488736,0.25714125792973813,2.631772338267088
2013BURL01,Łukasz Burliga,power_law,10.934283181271415,0.724779829581874,2.325012592954319
2013ROGA02,Przemysław Rogalski,exponential,1.797500840247972,0.011476950489653111,3.618504799204427
2013ROGA02,Przemysław Rogalski,power_law,6.654691666220619,0.1040087543576932,0.04708143705082456
2013TOKA01,Piotr Tokarski,exponential,3.6821831399735734,0.12207684069915294,2.6806113107275524
2013TOKA01,Piotr Tokarski,power_law,4.414982004328754,0.6858816727312567,2.5556211937992686
2013WALL03,Daniel Wallin,exponential,29.296289171789223,1.20834528668785,3.2327655535365407
2013WALL03,Daniel Wallin,power_law,7.804768355482102,0.9695819838901737,3.144456439222538
2014PETE03,Tobias Peter,exponential,3.531965692347728,0.07285727725926705,3.794118151755981
2014PETE03,Tobias Peter,power_law,5.172653681196907,0.3776811164168892,3.05685671122646
2014SEBA01,Juliette Sébastien,exponential,2.138017063420138,0.0145749970023363,2.290408827106571
2014SEBA01,Juliette Sébastien,power_law,5.888312297089193,0.1620098207919184,1.6926057407964708e-11
2014ZAKR01,Karol Zakrzewski,exponential,3.178390748367924,0.06399461726688953,3.3714320671321394
2014ZAKR01,Karol Zakrzewski,power_law,4.887272617716934,0.49567836830780876,3.0141732294365067
2015KUCA01,Carter Kucala,exponential,3.7720622310670247,0.04321358955228638,2.2373516748953377
2015KUCA01,Carter Kucala,power_law,6.541089153664514,0.36234169567150415,1.2694879491307158
2015SANC18,Josete Sánchez,exponential,2.6362594068394056,0.023747657097281778,3.106168593300516
2015SANC18,Josete Sánchez,power_law,6.833306287435829,0.14446013191168064,7.168488553139015e-08
2017GARR05,Luke Garrett,exponential,2.4357507068369744,0.011372074893053575,1.6068754296158063
2017GARR05,Luke Garrett,power_law,6.107118965757262,0.21494895089264576,3.609606202040202e-14
2017TSVE02,Alexey Tsvetkov,exponential,6.8507897976898855,0.04333232661151606,1.559785321625527
2017TSVE02,Alexey Tsvetkov,power_law,11.646927977057082,0.37721441320643234,6.896540808978441e-21
